commentary_id,mp4url,status
5596,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/a00bfaa91346dab796ed36ab6f12a492d9e1f4f3.mp4,404
5601,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/3396a2a9434afdf5b94f7eb26516b546b6e0a068.mp4,404
5602,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/ed9bb924d7539e44e421758d2b93292b60e3d55d.mp4,404
5606,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/e4e54bc719a6bf44be041c250e3cad034808c867.mp4,404
5607,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/4d4a196e305e4f6473e9359babffefaed2d049db.mp4,404
5608,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/cfcced6c76b28c612c5bc6e92d5096ab8ad1f760.mp4,404
5609,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/6f8bbcb910c0e7527905c3db4d4d78abf2142f2d.mp4,404
5610,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/9c0eed1d230ca1afa6a0e05b5037b4692bb65e63.mp4,404
5611,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/77b8769e087c7fabbaabe26a5a68db29f56e389e.mp4,404
5616,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/b8adfa685e269ab3ee3611e56fcc35deee5a593e.mp4,404
5621,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/1e1b1d85bdb13a71375d9929891da96d1bf1c04d.mp4,404
5622,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/29538dd01a461381ca726b3d3b9af230273199a0.mp4,404
5629,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/43fff14a81e0fae18619c4fb30ba15778d9efe06.mp4,404
5634,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/3b10cfb7dff3706e93d1250b2fcda39e1aa8a08e.mp4,404
5635,https://file-video.oss-cn-beijing.aliyuncs.com/rest/dl/32cb4d09ca3e8797b6ae74552a423aff27413545.mp4,404
